ObjectID,Session_Name,Timestamp,Latitude,Longitude,Temperatura,PM1,PM10,PM2.5,Humedad
287,panamericana_moto_juliana,2019-11-26T08:05:46.085,3.3647912,-76.524318,,,,28,
288,panamericana_moto_juliana,2019-11-26T08:05:47.049,3.3648189,-76.5243284,,,,27,
289,panamericana_moto_juliana,2019-11-26T08:05:48.085,3.3648189,-76.5243284,,,,27,
290,panamericana_moto_juliana,2019-11-26T08:05:49.102,3.3648618,-76.5243405,,,,27,
291,panamericana_moto_juliana,2019-11-26T08:05:50.070,3.3648618,-76.5243405,,,,27,
292,panamericana_moto_juliana,2019-11-26T08:05:51.064,3.3649133,-76.5243422,,,,27,
293,panamericana_moto_juliana,2019-11-26T08:05:52.050,3.3649133,-76.5243422,,,,27,
294,panamericana_moto_juliana,2019-11-26T08:05:53.073,3.3649584,-76.524359,,,,28,
295,panamericana_moto_juliana,2019-11-26T08:05:54.070,3.3649584,-76.524359,,,66.0,36,
296,panamericana_moto_juliana,2019-11-26T08:05:55.040,3.3650098,-76.5243768,,,,40,
297,panamericana_moto_juliana,2019-11-26T08:05:56.073,3.3650278,-76.524367,,,,41,
298,panamericana_moto_juliana,2019-11-26T08:05:57.082,3.3650476,-76.5243765,,,,44,
299,panamericana_moto_juliana,2019-11-26T08:05:58.053,3.3650769,-76.5243803,,,,47,
300,panamericana_moto_juliana,2019-11-26T08:05:59.026,3.3650769,-76.5243803,,,,49,
301,panamericana_moto_juliana,2019-11-26T08:06:00.041,3.3651264,-76.5243882,,,,51,
302,panamericana_moto_juliana,2019-11-26T08:06:01.233,3.3651264,-76.5243882,,,,52,
303,panamericana_moto_juliana,2019-11-26T08:06:02.026,3.3651808,-76.5243984,,,,53,
304,panamericana_moto_juliana,2019-11-26T08:06:03.070,3.3651808,-76.5243984,,,,51,
305,panamericana_moto_juliana,2019-11-26T08:06:04.074,3.3652167,-76.5244025,,,,41,
306,panamericana_moto_juliana,2019-11-26T08:06:05.115,3.3652453,-76.5244101,,,,38,
307,panamericana_moto_juliana,2019-11-26T08:06:06.071,3.3652453,-76.5244101,,,,38,
308,panamericana_moto_juliana,2019-11-26T08:06:07.057,3.3652731,-76.5244225,,,,36,
309,panamericana_moto_juliana,2019-11-26T08:06:08.090,3.36529,-76.524429,,,67.0,36,
310,panamericana_moto_juliana,2019-11-26T08:06:09.066,3.36533,-76.5244442,,,,36,
311,panamericana_moto_juliana,2019-11-26T08:06:10.035,3.36533,-76.5244442,,,,35,
312,panamericana_moto_juliana,2019-11-26T08:06:11.091,3.3653626,-76.5244591,,,,33,
313,panamericana_moto_juliana,2019-11-26T08:06:12.041,3.365389,-76.5244669,,,,31,
314,panamericana_moto_juliana,2019-11-26T08:06:13.155,3.365389,-76.5244669,,,,30,
315,panamericana_moto_juliana,2019-11-26T08:06:14.095,3.3654446,-76.5244816,,,,27,
316,panamericana_moto_juliana,2019-11-26T08:06:15.087,3.3654446,-76.5244816,,,46.0,27,
317,panamericana_moto_juliana,2019-11-26T08:06:16.081,3.3654917,-76.5244879,,,,27,
318,panamericana_moto_juliana,2019-11-26T08:06:17.228,3.3654917,-76.5244879,,,,29,
319,panamericana_moto_juliana,2019-11-26T08:06:18.053,3.3655359,-76.5244951,,,,29,
320,panamericana_moto_juliana,2019-11-26T08:06:19.047,3.3655523,-76.5244963,,,,28,
321,panamericana_moto_juliana,2019-11-26T08:06:20.102,3.3655523,-76.5244963,,,,27,
322,panamericana_moto_juliana,2019-11-26T08:06:21.098,3.3655837,-76.5244915,,,,27,
323,panamericana_moto_juliana,2019-11-26T08:06:22.071,3.3655926,-76.5244897,,,,27,
324,panamericana_moto_juliana,2019-11-26T08:06:23.092,3.3655971,-76.5244884,,,,26,
325,panamericana_moto_juliana,2019-11-26T08:06:24.084,3.3655971,-76.5244884,,,,26,
326,panamericana_moto_juliana,2019-11-26T08:06:25.066,3.3656283,-76.5244922,,,,26,
327,panamericana_moto_juliana,2019-11-26T08:06:26.070,3.3656493,-76.5244986,,,,26,
328,panamericana_moto_juliana,2019-11-26T08:06:27.073,3.3656671,-76.5245027,,,,26,
329,panamericana_moto_juliana,2019-11-26T08:06:28.076,3.3657007,-76.5245069,,,,25,
330,panamericana_moto_juliana,2019-11-26T08:06:29.096,3.3657007,-76.5245069,,,,26,
331,panamericana_moto_juliana,2019-11-26T08:06:30.076,3.3657339,-76.5245115,,,,27,
332,panamericana_moto_juliana,2019-11-26T08:06:31.068,3.3657339,-76.5245115,,,,27,
333,panamericana_moto_juliana,2019-11-26T08:06:32.098,3.3657614,-76.5245209,,,,27,
334,panamericana_moto_juliana,2019-11-26T08:06:33.126,3.3657614,-76.5245209,,,,28,
335,panamericana_moto_juliana,2019-11-26T08:06:34.084,3.3658086,-76.5245356,,,,35,
336,panamericana_moto_juliana,2019-11-26T08:06:35.064,3.3658086,-76.5245356,,,,73,
337,panamericana_moto_juliana,2019-11-26T08:06:36.114,3.365885,-76.524549,,,,102,
338,panamericana_moto_juliana,2019-11-26T08:06:37.097,3.3659233,-76.5245526,,,,115,
339,panamericana_moto_juliana,2019-11-26T08:06:38.058,3.3659233,-76.5245526,,,,151,
340,panamericana_moto_juliana,2019-11-26T08:06:39.082,3.3660194,-76.5245705,,,,162,
341,panamericana_moto_juliana,2019-11-26T08:06:40.058,3.3660194,-76.5245705,,282.0,,171,
342,panamericana_moto_juliana,2019-11-26T08:06:41.114,3.3661376,-76.5245893,,,,177,
343,panamericana_moto_juliana,2019-11-26T08:06:42.089,3.366197,-76.524595,,300.0,,178,
344,panamericana_moto_juliana,2019-11-26T08:06:43.084,3.366197,-76.524595,,,,173,
345,panamericana_moto_juliana,2019-11-26T08:06:44.049,3.3662958,-76.5246026,,,,150,
346,panamericana_moto_juliana,2019-11-26T08:06:45.100,3.3663329,-76.5246052,,,,131,
347,panamericana_moto_juliana,2019-11-26T08:06:46.074,3.36637,-76.5246059,,,,116,
348,panamericana_moto_juliana,2019-11-26T08:06:47.069,3.36637,-76.5246059,,,,104,
349,panamericana_moto_juliana,2019-11-26T08:06:48.103,3.3664384,-76.5246158,,,,71,
350,panamericana_moto_juliana,2019-11-26T08:06:49.083,3.3664384,-76.5246158,,,,49,
351,panamericana_moto_juliana,2019-11-26T08:06:50.060,3.3665098,-76.5246279,,,,38,
352,panamericana_moto_juliana,2019-11-26T08:06:51.058,3.3665454,-76.5246281,,,,37,
353,panamericana_moto_juliana,2019-11-26T08:06:52.101,3.3665454,-76.5246281,,,,37,
354,panamericana_moto_juliana,2019-11-26T08:06:53.098,3.3666162,-76.5246308,,,,34,
355,panamericana_moto_juliana,2019-11-26T08:06:54.074,3.3666519,-76.5246372,,,,33,
356,panamericana_moto_juliana,2019-11-26T08:06:55.082,3.3666519,-76.5246372,,,,34,
357,panamericana_moto_juliana,2019-11-26T08:06:56.080,3.3667163,-76.5246436,,,,34,
358,panamericana_moto_juliana,2019-11-26T08:06:57.066,3.3667163,-76.5246436,,,,35,
359,panamericana_moto_juliana,2019-11-26T08:06:58.100,3.3667787,-76.5246449,,,,35,
360,panamericana_moto_juliana,2019-11-26T08:06:59.075,3.3667787,-76.5246449,,,,35,
361,panamericana_moto_juliana,2019-11-26T08:07:00.087,3.3668394,-76.5246503,,,,34,
362,panamericana_moto_juliana,2019-11-26T08:07:01.063,3.366868,-76.5246532,,,,34,
363,panamericana_moto_juliana,2019-11-26T08:07:02.067,3.366868,-76.5246532,,,,34,
364,panamericana_moto_juliana,2019-11-26T08:07:03.086,3.3669213,-76.5246611,,,,34,
365,panamericana_moto_juliana,2019-11-26T08:07:04.079,3.3669585,-76.5246659,,,,32,
366,panamericana_moto_juliana,2019-11-26T08:07:05.070,3.3669585,-76.5246659,,,,31,
367,panamericana_moto_juliana,2019-11-26T08:07:06.084,3.3669908,-76.5246693,,,,30,
368,panamericana_moto_juliana,2019-11-26T08:07:07.050,3.3670169,-76.5246771,,,,29,
369,panamericana_moto_juliana,2019-11-26T08:07:08.101,3.3670169,-76.5246771,,,,29,
370,panamericana_moto_juliana,2019-11-26T08:07:09.101,3.3670663,-76.5246862,,,,29,
371,panamericana_moto_juliana,2019-11-26T08:07:10.070,3.3670663,-76.5246862,,,,29,
372,panamericana_moto_juliana,2019-11-26T08:07:11.102,3.3671272,-76.5246943,,,,27,
373,panamericana_moto_juliana,2019-11-26T08:07:12.082,3.3671527,-76.5246977,,,,27,
374,panamericana_moto_juliana,2019-11-26T08:07:13.087,3.367179,-76.5246999,,,,26,
375,panamericana_moto_juliana,2019-11-26T08:07:14.086,3.367179,-76.5246999,,,,25,
376,panamericana_moto_juliana,2019-11-26T08:07:15.094,3.3672297,-76.5247016,,,49.0,25,
377,panamericana_moto_juliana,2019-11-26T08:07:16.066,3.3673,-76.5246991,,,,25,
378,panamericana_moto_juliana,2019-11-26T08:07:17.058,3.3673,-76.5246991,,21.0,,25,
379,panamericana_moto_juliana,2019-11-26T08:07:18.082,3.3673554,-76.5246928,,,45.0,25,
380,panamericana_moto_juliana,2019-11-26T08:07:19.084,3.3674142,-76.5246881,,,,24,
381,panamericana_moto_juliana,2019-11-26T08:07:20.081,3.3674142,-76.5246881,,,,24,
382,panamericana_moto_juliana,2019-11-26T08:07:21.069,3.367466,-76.5246836,,,,24,
383,panamericana_moto_juliana,2019-11-26T08:07:22.058,3.3675,-76.5246816,,,,25,
384,panamericana_moto_juliana,2019-11-26T08:07:23.090,3.3675272,-76.5246814,,,,25,
385,panamericana_moto_juliana,2019-11-26T08:07:24.094,3.3675272,-76.5246814,,,,25,
386,panamericana_moto_juliana,2019-11-26T08:07:25.071,3.3675787,-76.5246797,,,,25,
387,panamericana_moto_juliana,2019-11-26T08:07:26.089,3.3676031,-76.5246808,,,,25,
388,panamericana_moto_juliana,2019-11-26T08:07:27.084,3.3676031,-76.5246808,,,,25,
389,panamericana_moto_juliana,2019-11-26T08:07:28.077,3.3676391,-76.5246803,,,,25,
390,panamericana_moto_juliana,2019-11-26T08:07:29.068,3.3676505,-76.5246799,,,,25,
391,panamericana_moto_juliana,2019-11-26T08:07:30.085,3.3676558,-76.5246796,,,41.0,25,
392,panamericana_moto_juliana,2019-11-26T08:07:31.110,3.3676558,-76.5246796,,,,24,
393,panamericana_moto_juliana,2019-11-26T08:07:32.084,3.3676576,-76.5246806,,,,25,
394,panamericana_moto_juliana,2019-11-26T08:07:33.060,3.3676557,-76.5246811,,,,25,
395,panamericana_moto_juliana,2019-11-26T08:07:34.073,3.3676557,-76.5246811,,,,24,
396,panamericana_moto_juliana,2019-11-26T08:07:35.059,3.3676542,-76.524683,,,,24,
397,panamericana_moto_juliana,2019-11-26T08:07:36.079,3.3676551,-76.524684,,,,23,
398,panamericana_moto_juliana,2019-11-26T08:07:37.128,3.3676551,-76.524684,,,,22,
399,panamericana_moto_juliana,2019-11-26T08:07:38.067,3.367658,-76.5246857,,,,23,
400,panamericana_moto_juliana,2019-11-26T08:07:39.052,3.3676811,-76.5246885,,,,24,
401,panamericana_moto_juliana,2019-11-26T08:07:40.108,3.3676811,-76.5246885,,,,25,
402,panamericana_moto_juliana,2019-11-26T08:07:41.066,3.3676984,-76.5246905,,,,27,
403,panamericana_moto_juliana,2019-11-26T08:07:42.087,3.367699,-76.5246904,,,49.0,29,
404,panamericana_moto_juliana,2019-11-26T08:07:43.090,3.367699,-76.5246904,,,,30,
405,panamericana_moto_juliana,2019-11-26T08:07:44.064,3.3676985,-76.5246903,,,,32,
406,panamericana_moto_juliana,2019-11-26T08:07:45.085,3.3676985,-76.5246903,,,,32,
407,panamericana_moto_juliana,2019-11-26T08:07:46.086,3.3676983,-76.5246903,,,,33,
408,panamericana_moto_juliana,2019-11-26T08:07:47.096,3.3676983,-76.5246903,,,,33,
409,panamericana_moto_juliana,2019-11-26T08:07:48.050,3.3676984,-76.5246903,,,,33,
410,panamericana_moto_juliana,2019-11-26T08:07:49.091,3.3676984,-76.5246903,,,,32,
411,panamericana_moto_juliana,2019-11-26T08:07:50.049,3.3676984,-76.5246903,,,,31,
412,panamericana_moto_juliana,2019-11-26T08:07:51.049,3.3676984,-76.5246903,,,,30,
413,panamericana_moto_juliana,2019-11-26T08:07:52.101,3.3676985,-76.5246904,,,,30,
414,panamericana_moto_juliana,2019-11-26T08:07:53.081,3.3677187,-76.5246913,,,,29,
415,panamericana_moto_juliana,2019-11-26T08:07:54.070,3.367753,-76.5246932,,,,32,
416,panamericana_moto_juliana,2019-11-26T08:07:55.082,3.367753,-76.5246932,,,,31,
417,panamericana_moto_juliana,2019-11-26T08:07:56.065,3.3678448,-76.5246976,,,,33,
418,panamericana_moto_juliana,2019-11-26T08:07:57.072,3.3678448,-76.5246976,,,,34,
419,panamericana_moto_juliana,2019-11-26T08:07:58.095,3.367933,-76.5246955,,,,35,
420,panamericana_moto_juliana,2019-11-26T08:07:59.076,3.367933,-76.5246955,,,,35,
421,panamericana_moto_juliana,2019-11-26T08:08:00.095,3.3680201,-76.5246948,,,,36,
422,panamericana_moto_juliana,2019-11-26T08:08:01.101,3.368065,-76.5246943,,,,40,
423,panamericana_moto_juliana,2019-11-26T08:08:02.042,3.3681152,-76.5246928,,,,44,
424,panamericana_moto_juliana,2019-11-26T08:08:03.075,3.3681674,-76.524693,,,,49,
425,panamericana_moto_juliana,2019-11-26T08:08:04.086,3.368218,-76.5246918,,,,58,
426,panamericana_moto_juliana,2019-11-26T08:08:05.037,3.368218,-76.5246918,,,,64,
427,panamericana_moto_juliana,2019-11-26T08:08:06.072,3.3683152,-76.5246859,,,,66,
428,panamericana_moto_juliana,2019-11-26T08:08:07.092,3.3683152,-76.5246859,,,,68,
429,panamericana_moto_juliana,2019-11-26T08:08:08.090,3.3684186,-76.5246901,,,125.0,72,
430,panamericana_moto_juliana,2019-11-26T08:08:09.070,3.3684186,-76.5246901,,,,70,
431,panamericana_moto_juliana,2019-11-26T08:08:10.068,3.3685113,-76.5246901,,,,68,
432,panamericana_moto_juliana,2019-11-26T08:08:11.058,3.3685483,-76.5246904,,,111.0,65,
433,panamericana_moto_juliana,2019-11-26T08:08:12.083,3.3685483,-76.5246904,,,,63,
434,panamericana_moto_juliana,2019-11-26T08:08:13.041,3.368629,-76.5246943,,,,58,
435,panamericana_moto_juliana,2019-11-26T08:08:14.091,3.3686726,-76.5246933,,,,54,
436,panamericana_moto_juliana,2019-11-26T08:08:15.071,3.3687165,-76.5246935,,,,49,
437,panamericana_moto_juliana,2019-11-26T08:08:16.042,3.3687165,-76.5246935,,,,43,
438,panamericana_moto_juliana,2019-11-26T08:08:17.050,3.3687742,-76.5246825,,,,40,
439,panamericana_moto_juliana,2019-11-26T08:08:18.084,3.3688471,-76.5246787,,,,37,
440,panamericana_moto_juliana,2019-11-26T08:08:19.035,3.3688471,-76.5246787,,,,33,
441,panamericana_moto_juliana,2019-11-26T08:08:20.043,3.3689103,-76.5246808,,,,32,
442,panamericana_moto_juliana,2019-11-26T08:08:21.096,3.3689103,-76.5246808,,,52.0,29,
443,panamericana_moto_juliana,2019-11-26T08:08:22.099,3.3690375,-76.5246868,,,52.0,28,
444,panamericana_moto_juliana,2019-11-26T08:08:23.059,3.3690375,-76.5246868,,,,27,
445,panamericana_moto_juliana,2019-11-26T08:08:24.070,3.3691411,-76.5246915,,,,25,
446,panamericana_moto_juliana,2019-11-26T08:08:25.081,3.3691411,-76.5246915,,,,23,
447,panamericana_moto_juliana,2019-11-26T08:08:26.080,3.3691946,-76.5246966,,,,23,
448,panamericana_moto_juliana,2019-11-26T08:08:27.074,3.3691946,-76.5246966,,,,23,
449,panamericana_moto_juliana,2019-11-26T08:08:28.069,3.369224,-76.5246984,,,,25,
450,panamericana_moto_juliana,2019-11-26T08:08:29.024,3.3692488,-76.5246971,,,,25,
451,panamericana_moto_juliana,2019-11-26T08:08:30.071,3.369271,-76.5246954,,,,25,
452,panamericana_moto_juliana,2019-11-26T08:08:31.073,3.369285,-76.524691,,20.0,,25,
453,panamericana_moto_juliana,2019-11-26T08:08:32.074,3.3692839,-76.5246921,,,,25,
454,panamericana_moto_juliana,2019-11-26T08:08:33.091,3.3692839,-76.5246921,,,,25,
455,panamericana_moto_juliana,2019-11-26T08:08:34.076,3.3692969,-76.5246975,,,,25,
456,panamericana_moto_juliana,2019-11-26T08:08:35.055,3.3693373,-76.5246976,,,,25,
457,panamericana_moto_juliana,2019-11-26T08:08:36.071,3.3693373,-76.5246976,,,,26,
458,panamericana_moto_juliana,2019-11-26T08:08:37.082,3.3694212,-76.5246934,,,,25,
459,panamericana_moto_juliana,2019-11-26T08:08:38.064,3.3694827,-76.524689,,,,27,
460,panamericana_moto_juliana,2019-11-26T08:08:39.083,3.3695236,-76.5246911,,,,27,
461,panamericana_moto_juliana,2019-11-26T08:08:40.081,3.3695619,-76.5246999,,,43.0,27,
462,panamericana_moto_juliana,2019-11-26T08:08:41.041,3.3695619,-76.5246999,,,,27,
463,panamericana_moto_juliana,2019-11-26T08:08:42.128,3.3696499,-76.5247398,,,,26,
464,panamericana_moto_juliana,2019-11-26T08:08:43.091,3.3696975,-76.5247699,,,,27,
465,panamericana_moto_juliana,2019-11-26T08:08:44.048,3.3697408,-76.5247992,,,,31,
466,panamericana_moto_juliana,2019-11-26T08:08:45.070,3.3697408,-76.5247992,,,,33,
467,panamericana_moto_juliana,2019-11-26T08:08:46.070,3.3698211,-76.5248544,,,,35,
468,panamericana_moto_juliana,2019-11-26T08:08:47.085,3.3698781,-76.5248728,,,,35,
469,panamericana_moto_juliana,2019-11-26T08:08:48.072,3.3698781,-76.5248728,,,,35,
470,panamericana_moto_juliana,2019-11-26T08:08:49.097,3.3700091,-76.5248849,,,,36,
471,panamericana_moto_juliana,2019-11-26T08:08:50.088,3.3700091,-76.5248849,,,,36,
472,panamericana_moto_juliana,2019-11-26T08:08:51.087,3.3701413,-76.524892,,,67.0,36,
473,panamericana_moto_juliana,2019-11-26T08:08:52.061,3.3701413,-76.524892,,,,36,
474,panamericana_moto_juliana,2019-11-26T08:08:53.102,3.3702338,-76.5248975,,,,36,
475,panamericana_moto_juliana,2019-11-26T08:08:54.071,3.3702338,-76.5248975,,,,35,
476,panamericana_moto_juliana,2019-11-26T08:08:55.086,3.3702751,-76.5248876,,25.0,,31,
477,panamericana_moto_juliana,2019-11-26T08:08:56.085,3.3703019,-76.5248864,,,47.0,27,
478,panamericana_moto_juliana,2019-11-26T08:08:57.077,3.3703465,-76.5248831,,,,25,
479,panamericana_moto_juliana,2019-11-26T08:08:58.084,3.3703465,-76.5248831,,,,23,
480,panamericana_moto_juliana,2019-11-26T08:08:59.085,3.3703723,-76.5248835,,,37.0,23,
481,panamericana_moto_juliana,2019-11-26T08:09:00.072,3.3704082,-76.5248864,,,,24,
482,panamericana_moto_juliana,2019-11-26T08:09:01.074,3.3704609,-76.5248895,,,,25,
483,panamericana_moto_juliana,2019-11-26T08:09:02.058,3.3704609,-76.5248895,,21.0,,25,
484,panamericana_moto_juliana,2019-11-26T08:09:03.085,3.370512,-76.5248948,,,,27,
485,panamericana_moto_juliana,2019-11-26T08:09:04.077,3.370512,-76.5248948,,,,28,
486,panamericana_moto_juliana,2019-11-26T08:09:05.094,3.3705863,-76.5249025,,,51.0,29,
487,panamericana_moto_juliana,2019-11-26T08:09:06.090,3.3706229,-76.5248996,,,,30,
488,panamericana_moto_juliana,2019-11-26T08:09:07.084,3.3706229,-76.5248996,,,56.0,31,
489,panamericana_moto_juliana,2019-11-26T08:09:08.051,3.3706699,-76.5248931,,,,31,
490,panamericana_moto_juliana,2019-11-26T08:09:09.111,3.3706899,-76.5248873,,,,31,
491,panamericana_moto_juliana,2019-11-26T08:09:10.070,3.370733,-76.52488,,,,31,
492,panamericana_moto_juliana,2019-11-26T08:09:11.097,3.370733,-76.52488,,,,31,
493,panamericana_moto_juliana,2019-11-26T08:09:12.083,3.3707868,-76.524874,,,,31,
494,panamericana_moto_juliana,2019-11-26T08:09:13.126,3.3707868,-76.524874,,,,31,
495,panamericana_moto_juliana,2019-11-26T08:09:14.070,3.3708561,-76.52487,,,,30,
496,panamericana_moto_juliana,2019-11-26T08:09:15.083,3.3708784,-76.524876,,,,30,
497,panamericana_moto_juliana,2019-11-26T08:09:16.060,3.3708784,-76.524876,,,,29,
498,panamericana_moto_juliana,2019-11-26T08:09:17.101,3.3708997,-76.5249081,,,50.0,29,
499,panamericana_moto_juliana,2019-11-26T08:09:18.083,3.3709297,-76.5249859,,,,29,
500,panamericana_moto_juliana,2019-11-26T08:09:19.070,3.3709598,-76.5250461,,,,29,
501,panamericana_moto_juliana,2019-11-26T08:09:20.087,3.3709928,-76.525107,,,,27,
502,panamericana_moto_juliana,2019-11-26T08:09:21.089,3.3709928,-76.525107,,,,27,
503,panamericana_moto_juliana,2019-11-26T08:09:22.088,3.3710403,-76.5252171,,,,25,
504,panamericana_moto_juliana,2019-11-26T08:09:23.056,3.3710403,-76.5252171,,,,25,
505,panamericana_moto_juliana,2019-11-26T08:09:24.042,3.3710326,-76.5252633,,,,25,
506,panamericana_moto_juliana,2019-11-26T08:09:25.111,3.3710369,-76.5252858,,,,25,
507,panamericana_moto_juliana,2019-11-26T08:09:26.098,3.3710384,-76.5252928,,,38.0,25,
508,panamericana_moto_juliana,2019-11-26T08:09:27.095,3.3710384,-76.5252928,,,,23,
509,panamericana_moto_juliana,2019-11-26T08:09:28.085,3.3710402,-76.5252922,,,,21,
510,panamericana_moto_juliana,2019-11-26T08:09:29.082,3.3710402,-76.5252922,,,,21,
511,panamericana_moto_juliana,2019-11-26T08:09:30.073,3.3710435,-76.5252821,,,,19,
512,panamericana_moto_juliana,2019-11-26T08:09:31.058,3.3710435,-76.5252821,,,,19,
513,panamericana_moto_juliana,2019-11-26T08:09:32.101,3.3710462,-76.5252763,,,,19,
514,panamericana_moto_juliana,2019-11-26T08:09:33.084,3.3710462,-76.5252763,,,,19,
515,panamericana_moto_juliana,2019-11-26T08:09:34.091,3.3710615,-76.5252791,,,,19,
516,panamericana_moto_juliana,2019-11-26T08:09:35.103,3.3710615,-76.5252791,,,,19,
517,panamericana_moto_juliana,2019-11-26T08:09:36.086,3.3710302,-76.5252969,,,,19,
518,panamericana_moto_juliana,2019-11-26T08:09:37.108,3.3710302,-76.5252969,,,,19,
519,panamericana_moto_juliana,2019-11-26T08:09:38.057,3.370924,-76.5253029,,,,19,
520,panamericana_moto_juliana,2019-11-26T08:09:39.090,3.370924,-76.5253029,,,,21,
521,panamericana_moto_juliana,2019-11-26T08:09:40.061,3.3707966,-76.5253067,,,28.0,21,
522,panamericana_moto_juliana,2019-11-26T08:09:41.060,3.3707966,-76.5253067,,,,21,
523,panamericana_moto_juliana,2019-11-26T08:09:42.067,3.3706653,-76.5253103,,,,21,
524,panamericana_moto_juliana,2019-11-26T08:09:43.079,3.370599,-76.5253147,,,,22,
525,panamericana_moto_juliana,2019-11-26T08:09:44.079,3.3705298,-76.525321,,,,22,
526,panamericana_moto_juliana,2019-11-26T08:09:45.130,3.3705298,-76.525321,,,,22,
527,panamericana_moto_juliana,2019-11-26T08:09:46.083,3.3703995,-76.5253231,,,,23,
528,panamericana_moto_juliana,2019-11-26T08:09:47.060,3.3703453,-76.5253275,,,,23,
529,panamericana_moto_juliana,2019-11-26T08:09:48.101,3.3703453,-76.5253275,,,33.0,23,
530,panamericana_moto_juliana,2019-11-26T08:09:49.104,3.3702691,-76.5253413,,,,23,
531,panamericana_moto_juliana,2019-11-26T08:09:50.059,3.3702472,-76.5253452,,19.0,,23,
532,panamericana_moto_juliana,2019-11-26T08:09:51.098,3.3702472,-76.5253452,,,,23,
533,panamericana_moto_juliana,2019-11-26T08:09:52.089,3.3702207,-76.5253513,,,,24,
534,panamericana_moto_juliana,2019-11-26T08:09:53.081,3.3702146,-76.5253548,,,,25,
535,panamericana_moto_juliana,2019-11-26T08:09:54.091,3.3702146,-76.5253548,,,37.0,25,
536,panamericana_moto_juliana,2019-11-26T08:09:55.077,3.3702015,-76.5253587,,21.0,,25,
537,panamericana_moto_juliana,2019-11-26T08:09:56.064,3.3701869,-76.5253634,,,,25,
538,panamericana_moto_juliana,2019-11-26T08:09:57.094,3.3701869,-76.5253634,,,,25,
539,panamericana_moto_juliana,2019-11-26T08:09:58.092,3.3701539,-76.525364,,,,24,
540,panamericana_moto_juliana,2019-11-26T08:09:59.094,3.3701307,-76.5253688,,,,24,
541,panamericana_moto_juliana,2019-11-26T08:10:00.045,3.3701072,-76.5253722,,,,24,
542,panamericana_moto_juliana,2019-11-26T08:10:01.089,3.3701072,-76.5253722,,,,24,
543,panamericana_moto_juliana,2019-11-26T08:10:02.075,3.3700704,-76.5253791,,,37.0,25,
544,panamericana_moto_juliana,2019-11-26T08:10:03.091,3.3700542,-76.5253807,,,,25,
545,panamericana_moto_juliana,2019-11-26T08:10:04.113,3.3700354,-76.5253842,,,,25,
546,panamericana_moto_juliana,2019-11-26T08:10:05.070,3.3700169,-76.5253897,,,,25,
547,panamericana_moto_juliana,2019-11-26T08:10:06.072,3.3699999,-76.525394,,,,25,
548,panamericana_moto_juliana,2019-11-26T08:10:07.075,3.3699855,-76.5253986,,,,25,
549,panamericana_moto_juliana,2019-11-26T08:10:08.072,3.3699855,-76.5253986,,,,25,
550,panamericana_moto_juliana,2019-11-26T08:10:09.097,3.3699571,-76.5254128,,,,25,
551,panamericana_moto_juliana,2019-11-26T08:10:10.073,3.3699571,-76.5254128,,,,25,
552,panamericana_moto_juliana,2019-11-26T08:10:11.090,3.3699473,-76.5254237,,,,24,
553,panamericana_moto_juliana,2019-11-26T08:10:12.087,3.3699473,-76.5254237,,,,24,
554,panamericana_moto_juliana,2019-11-26T08:10:13.075,3.3699448,-76.5254329,,,,25,
555,panamericana_moto_juliana,2019-11-26T08:10:14.048,3.3699375,-76.5254354,,,,25,
556,panamericana_moto_juliana,2019-11-26T08:10:15.086,3.3699375,-76.5254354,,,,25,
557,panamericana_moto_juliana,2019-11-26T08:10:16.064,3.3699175,-76.5254386,,,,25,
558,panamericana_moto_juliana,2019-11-26T08:10:17.059,3.3699175,-76.5254386,,,,23,
559,panamericana_moto_juliana,2019-11-26T08:10:18.048,3.3699024,-76.5254444,,,,23,
560,panamericana_moto_juliana,2019-11-26T08:10:19.059,3.3698925,-76.5254478,,,,22,
561,panamericana_moto_juliana,2019-11-26T08:10:20.063,3.3698925,-76.5254478,,,,23,
562,panamericana_moto_juliana,2019-11-26T08:10:21.074,3.3698769,-76.5254467,,,,22,
563,panamericana_moto_juliana,2019-11-26T08:10:22.038,3.3698769,-76.5254467,,16.0,,21,
564,panamericana_moto_juliana,2019-11-26T08:10:23.112,3.3698656,-76.5254379,,,,21,
565,panamericana_moto_juliana,2019-11-26T08:10:24.075,3.3698565,-76.5254341,,,,19,
566,panamericana_moto_juliana,2019-11-26T08:10:25.077,3.3698565,-76.5254341,,,,19,
567,panamericana_moto_juliana,2019-11-26T08:10:26.090,3.3698286,-76.5254239,,,,19,
568,panamericana_moto_juliana,2019-11-26T08:10:27.079,3.3698286,-76.5254239,,,,19,
569,panamericana_moto_juliana,2019-11-26T08:10:28.067,3.3698012,-76.5254215,,,,19,
570,panamericana_moto_juliana,2019-11-26T08:10:29.082,3.3698012,-76.5254215,,,,18,
571,panamericana_moto_juliana,2019-11-26T08:10:30.087,3.3697754,-76.5254242,,,,18,
572,panamericana_moto_juliana,2019-11-26T08:10:31.083,3.3697754,-76.5254242,,,,17,
573,panamericana_moto_juliana,2019-11-26T08:10:32.066,3.3697592,-76.5254287,,,,16,
574,panamericana_moto_juliana,2019-11-26T08:10:33.075,3.3697503,-76.525431,,,,16,
575,panamericana_moto_juliana,2019-11-26T08:10:34.088,3.3697322,-76.525434,,,,16,
576,panamericana_moto_juliana,2019-11-26T08:10:35.033,3.3697322,-76.525434,,,,16,
